ISO27001审核员,中国电子产品可靠性与环境试验研究所(工业和信息化部电子第五研究所)(中国赛宝实验室),6K-12K,本科
车货配平台研发总监/韵达,上海东普信息科技有限公司,50K-100K,本科
java高级软件工程师,上海画心智能科技有限公司,12K-18K,本科
互联网产品经理,上海李和杜筑作室内装饰设计有限公司,15K-20K,本科
广告总监,杭州五色云文化传播有限公司,10K-20K,本科
审核员,中国电子产品可靠性与环境试验研究所(工业和信息化部电子第五研究所)(中国赛宝实验室),8K-15K,本科
文案策划,爱布(上海)人工智能科技有限公司,6K-8K,大专
后端产品经理,360金融,12K-24K,本科
高级方案销售经理,和美（深圳）信息技术股份有限公司,20K-30K,本科
大数据工程师（智慧交通领域）,中移(上海)信息通信科技有限公司,薪资面议,本科
UI设计师,上海画心智能科技有限公司,6K-12K,大专
高级算法工程师（智慧交通领域）,中移(上海)信息通信科技有限公司,薪资面议,硕士
渠道经理,福州奥森网络科技有限公司,20K-30K,大专
项目经理(J10339),上海驻云信息科技有限公司,15K-25K,大专
新技术研究工程师（智慧交通领域）,中移(上海)信息通信科技有限公司,薪资面议,硕士
架构师（金融科技领域）,中移(上海)信息通信科技有限公司,薪资面议,本科
人力资源主管,深圳摩墅狮人工智能有限公司,6.5K-13K,本科
政府公共关系副总裁,珍岛信息技术(上海)股份有限公司,50K-80K,本科
售前产品经理（迪拜）,山南远宏科技有限公司,12K-20K,本科
软硬件产品经理,深圳奥比中光科技有限公司,13K-20K,本科
股票Alpha-PM,上海鸣熙资产管理有限公司,15K-20K,硕士
新技术研究工程师（工业能源领域）,中移(上海)信息通信科技有限公司,薪资面议,本科
Java开发工程师,上海文和信息技术有限公司,12K-18K,本科
AI工程师（算法工程师）,三一集团,25K-50K,硕士
董事长秘书,杭州五色云文化传播有限公司,6K-8K,中专
运营专员,深圳摩墅狮人工智能有限公司,7K-12K,本科
项目组长（电网业务）,远光软件股份有限公司,15K-20K,本科
自然语言处理工程师,上海科技发展有限公司,18K-35K,硕士
招聘专家,上海高仙自动化科技发展有限公司,20K-30K,本科
国内资深专利代理人（半导体领域）,北京博思佳知识产权代理有限公司,20K-40K,本科
总经理助理,杭州五色云文化传播有限公司,10K-15K,大专
高级新技术研究工程师（智慧交通领域）,中移(上海)信息通信科技有限公司,薪资面议,硕士
产品经理,上海中信信息发展股份有限公司,12K-16K,本科
副总经理,杭州五色云文化传播有限公司,20K-30K,本科
会计助理,上海荷福人工智能科技(集团)有限公司,4K-5K,中专
市场经理,深圳摩墅狮人工智能有限公司,10K-20K,本科
培训专员,上海优必杰教育科技有限公司,8K-10K,本科
机器学习算法工程师,上海港南建设工程有限公司,20K-40K,本科
大客户销售经理,深圳摩墅狮人工智能有限公司,15K-30K,本科
编程课程开发/机器人教育老师（小学初中）,上海优必杰教育科技有限公司,6K-12K,本科
软件工程师,上海九高节能技术股份有限公司,6K-8K,本科
9S01,中国科学院上海微系统与信息技术研究所,7.5K-15K,硕士
软件开发工程师（算法/PHP/JAVA）,上海墨灿网络科技有限公司,13K-16K,本科
技术合作伙伴拓展经理,优刻得科技股份有限公司,20K-40K,本科
Manager, Application Engineering,江森自控(中国)投资有限公司,25K-35K,学历不限
财务助理,上海深至信息科技有限公司,12K-13K,本科
解决方案经理,特斯联(北京)科技有限公司,20K-30K,本科
呼叫中心英语客服主管,北京互联企信信息技术有限公司上海分公司,8K-12K,大专
产品工程师,升宝节能技术(上海)有限公司,6K-10K,本科
上海分公司人力资源总监,北京锐仕方达人力资源集团有限公司柳州分公司,15K-20K,本科
会议会展销售,上海华昂商务咨询有限公司,6K-8K,大专
高级销售经理,珠海世纪鼎利科技股份有限公司,15K-20K,本科
校企合作专员/主管 (MJ002008),上海依图网络科技有限公司,15K-30K,本科
助理数据分析师（实习）,知才(上海)信息技术有限公司,4K-6K,中专
光电系统及检测设备研发工程师,江苏医联生物科技有限公司,7.5K-15K,硕士
产品经理,上海百途归一智能科技有限公司,12K-24K,本科
海外技术支持经理,升宝节能技术(上海)有限公司,15K-25K,本科
图像处理算法工程师（机器人AI方向）,维坤智能科技(上海)有限公司,15K-30K,硕士
STEM课程研发专员,爱贝迪教育科技有限公司,10K-15K,大专
猎头顾问/Consultant,上海即沃企业管理咨询有限公司,8K-10K,本科
软件销售,小满科技上海运营中心,8K-10K,大专
后台软件开发工程师,杭州宇宙企业管理有限公司,10K-15K,本科
产品支持经理,升宝节能技术(上海)有限公司,10K-15K,本科
边缘计算需求分析工程师,安徽科大国创云网科技有限公司,8K-12K,大专
培训专员（师训老师）,上海优必杰教育科技有限公司,7K-10K,本科
电子工程师,上海进禹科技有限公司,7K-10K,本科
青少年科技创课机器人硬件研发师,爱贝迪教育科技有限公司,15K-20K,大专
现场项目助理(机电) (职位编号：2017-001),上海环能新科节能科技股份有限公司,6K-8K,学历不限
市场专员/媒介专员,上海华昂商务咨询有限公司,6K-8K,本科
销售人员（双休+五险一金）,上海骏桥电子科技有限公司,6K-8K,大专
内勤文员+不加班,上海慧计信息技术有限公司,4K-8K,大专
资深软件开发工程师,中国科学院上海高等研究院,16K-25K,硕士
销售总监/经理 医疗,北京青燕祥云科技有限公司,20K-40K,本科
ui设计师,上海游轩互联网科技有限公司,10K-15K,学历不限
人事HR助理,上海深至信息科技有限公司,12K-13K,本科
（总部）产品经理,上海源耀生物股份有限公司,15K-20K,本科
招商专员,上海闳照文化传媒有限公司,6K-8K,中专
产品推广助理,上海深至信息科技有限公司,12K-15K,本科
销售助理,深圳摩墅狮人工智能有限公司,6K-8K,本科
市场主管,深圳摩墅狮人工智能有限公司,6K-12K,本科
销售工程师,深圳摩墅狮人工智能有限公司,8K-15K,本科
课程顾问,桑博企业管理(上海)有限公司,15K-20K,大专
设计院推广,深圳摩墅狮人工智能有限公司,6K-10K,大专
新媒体运营,深圳摩墅狮人工智能有限公司,6K-9K,大专
临床科研专家,上海深博医疗器械有限公司,10K-20K,硕士
分子生物学研究员,冰洲石生物科技(上海)有限公司,10K-15K,本科
市场专员,深圳摩墅狮人工智能有限公司,6K-8K,大专
服装技术实习生,唯衣(上海)网络科技有限公司,2K-3K,本科
报关销售P3,宁波易豹网络科技有限公司,6K-8K,大专
市场推广,深圳摩墅狮人工智能有限公司,6K-9K,大专
信息安全认证,中标通国际认证(深圳)有限公司,20K-30K,本科
信息安全认证,中标通国际认证(深圳)有限公司,20K-30K,本科
信息安全认证,中标通国际认证(深圳)有限公司,20K-30K,本科
实习生,央建科技股份有限公司,4K-6K,大专
班主任,桑博企业管理(上海)有限公司,8K-15K,大专
客服专员,上海闳照文化传媒有限公司,6K-8K,大专
市场地推兼职（上海市浦东新区张杨北路校区）,南京优必学教育科技有限公司,2K-4K,大专
销售CC（上海市浦东新区张杨北路校区）,南京优必学教育科技有限公司,8K-10K,大专
高级销售经理（数据产品、广告监测产品）,北京国双科技有限公司,15K-20K,本科
店员,上海麦迪睿医疗科技集团有限公司,4K-6K,中专
大数据开发工程师,特斯联(北京)科技有限公司,15K-20K,本科
上海销售经理,数据堂(北京)科技股份有限公司,10K-15K,本科
外贸 国际峰会 会议销售 英文专业 会展,上海华昂商务咨询有限公司,6K-8K,大专
客服专员+五险一金+做五休二,上海隆长信息技术有限公司,6K-8K,大专
政府项目申报专员助理,上海悉凡知识产权代理有限公司,5K-10K,本科
运营总监-上海-00847,卫宁健康科技集团股份有限公司,50K-70K,本科
AI开发工程师,上海科技发展有限公司,10K-15K,本科
华东区销售总监,珠海世纪鼎利科技股份有限公司,20K-30K,本科
少儿编程老师（上海优必学校区）,南京优必学教育科技有限公司,6K-10K,大专
全栈工程师,河南八六三软件股份有限公司,20K-35K,本科
数据分析与建模（初中高）,合肥新华海信息技术有限公司,13K-25K,本科
高级培训总监,珍岛信息技术(上海)股份有限公司,15K-30K,本科
渠道销售总监,珠海世纪鼎利科技股份有限公司,20K-30K,本科
数据分析师,中智上海经济技术合作有限公司,25K-33K,本科
创新 企划,上海喜士多便利连锁有限公司,5K-10K,大专
投资经理-上海徐汇-01786,网宿科技,20K-30K,本科
技术总监,上海志鑫信息技术有限公司,15K-20K,本科
高级新技术研究工程师（工业能源领域）,中移(上海)信息通信科技有限公司,薪资面议,硕士
AI实习岗,上海临港新片区,薪资面议,学历不限
ue交互设计师,上海科之锐人才咨询有限公司北京分公司,8K-10K,本科
政府公共关系总监,珍岛信息技术(上海)股份有限公司,30K-50K,本科
国内资深专利代理人 通信/计算机/互联网/图像处理/机电/半导体,北京博思佳知识产权代理有限公司,20K-40K,本科
ISO20000信息技术服务管理体系审核员,挪亚检测认证集团有限公司,15K-20K,本科
医学文案策划,万达信息股份有限公司,10K-15K,硕士
英语老师,上海快招信息技术有限公司,8K-10K,大专
IT工程师、软件工程师、项目管理、对日开发工程师,济南特利欧信息科技有限公司,1K以下,大专
IT经理,湖北楚天香妆生物科技有限公司,18K-30K,本科
售前,讯鸟软件有限公司,10K-15K,本科
社群运营经理,科沃斯机器人股份有限公司,15K-20K,本科
售前工程师,讯鸟软件有限公司,10K-15K,本科
自然语言处理工程师NLP,北京车音网科技有限公司,16K-30K,本科
RPA销售经理,上海天畅信息技术有限公司,10K-20K,本科
产品助理,万达信息股份有限公司,6K-12K,大专
1111JE-债券研究员（上海）,平安科技(深圳)有限公司,薪资面议,硕士
资深培训经理,珍岛信息技术(上海)股份有限公司,10K-20K,本科
售前工程师（金融/制造业）,北京富通东方科技有限公司,15K-20K,本科
产品经理,上海赵涌信息技术有限公司,20K-30K,本科
销售专员,上海闳照文化传媒有限公司,4K-6K,大专
项目经理,远光软件股份有限公司,10K-15K,本科
ISO27000信息安全管理体系审核员,挪亚检测认证集团有限公司,15K-20K,本科
研发总监,上海图聘网络科技有限公司,41K-50K,本科
软件研发工程师（计算机视觉）实习生,ABB,薪资面议,本科
.NET中级开发工程师,飞驰镁物(北京)信息服务有限公司,15K-20K,本科
大数据算法工程师,上海友塔网络科技有限公司,30K-50K,本科
文案采编 （记者，坐标上海）,上海启传锐博公关顾问有限公司,10K-15K,本科
软件算法工程师,上海品奇数码科技有限公司,9K-15K,本科
解决方案部部门主管,上海优必杰教育科技有限公司,18K-25K,本科
FPGA开发工程师,方一信息科技(上海)有限公司,15K-30K,本科
AI视光销售负责人,大恒新纪元科技股份有限公司,10K-15K,大专
ui设计师,上海科之锐人才咨询有限公司北京分公司,10K-15K,本科
数据分析师,霓蝶(上海)医疗科技有限公司,20K-30K,本科
自然语言处理实习生,北京推文信息科技有限公司,5K-8K,本科
科技项目申报专员,上海千公投资管理有限公司,10K-15K,大专
猎头顾问管培生,米聘(上海)网络科技有限公司,4K-8K,本科
项目经理,唯衣(上海)网络科技有限公司,2K-2.4K,本科
BU产品经理,特斯联(北京)科技有限公司,20K-30K,本科
数据服务项目经理,文思海辉技术有限公司 Pactera Technology International Limited,薪资面议,本科
行业研究员,二十一世纪晨哨数据(上海)有限公司,8K-10K,本科
资深研发工程师（AI）,烽火通信科技股份有限公司,薪资面议,本科
图像处理算法工程师,北昂医疗器械(上海)有限公司,13K-22K,本科
Web全栈工程师(001997),中科创达软件股份有限公司,20K-30K,本科
社群运营,合肥玖米诺电子商务有限公司,8K-10K,大专
系统工程师（图像算法方向）,上海导向医疗系统有限公司,17K-25K,硕士
技术经理,上海律桐智能信息科技有限公司,10K-15K,本科
python实习生,上海内威职业技能培训学校,8K-10K,学历不限
深度学习算法工程师（图像、视频方向）,中星微电子有限公司,18K-25K,本科
阿里巴巴国际站高级客户经理,上海继橙网络科技有限公司,8K-15K,大专
深度学习算法工程师（图像、视频方向）,中星微电子有限公司,15K-20K,本科
达摩院计算技术实验室-芯片研究科学家-上海,阿里巴巴集团,薪资面议,本科
ZN-025-资深撰稿（文案策划）,上海金堂置业有限公司,15K-25K,本科
特性测试工程师,华为技术有限公司,薪资面议,学历不限
深度学习算法实习生（图像、视频方向）,中星微电子有限公司,4K-6K,本科
广告系统AI工程师 - CV/NLP/机器学习方向,北京字节跳动科技有限公司,25K-50K,本科
QC专家,拉扎斯网络科技(上海)有限公司,15K-20K,本科
【睿智合创（北京）科技有限公司】短期校园大使,睿智合创(北京)科技有限公司,1K-2K,本科
1111JI-地方政府经济研究员（上海）,平安科技(深圳)有限公司,薪资面议,硕士
阿里巴巴国际站客户经理,上海继橙网络科技有限公司,10K-15K,大专
算法工程师,上海喜塑电子科技有限公司,15K-20K,硕士
java大数据开发,深圳华云信息系统有限公司,10K-20K,本科
销售总监,北京容联易通信息技术有限公司,15K-30K,本科
解决方案工程师,迪乐姆,8K-10K,本科
图像算法工程师,湖南快乐阳光互动娱乐传媒有限公司,20K-40K,本科
创新 顾客 服务,上海喜士多便利连锁有限公司,5K-10K,大专
1221HK-金服稽核高级UE开发工程师,深圳平安综合金融服务有限公司,薪资面议,本科
AI算法工程师2768,紫光展锐,15K-30K,硕士
金融销售+期货+底薪4800,上海屿图信息科技中心,10K-15K,大专
渠道销售经理,珠海世纪鼎利科技股份有限公司,15K-20K,本科
嵌入式算法工程师,中国科学院上海高等研究院,10K-15K,硕士
系统工程师2783,紫光展锐,20K-40K,本科
大数据开发工程师（2020届校招）,上海爱数信息技术股份有限公司,10K-15K,硕士
课程开发,上海优必杰教育科技有限公司,8K-10K,大专
AI 算法专家（SE）,湖南国科微电子股份有限公司,30K-50K,本科
金融行业+客户专员+底薪5800+周末双休,上海屿图信息科技中心,10K-15K,大专
硬件技术工程师2809,紫光展锐,15K-25K,本科
AI工程师,立信会计师事务所（特殊普通合伙）,15K-20K,本科
销售经理,珠海世纪鼎利科技股份有限公司,8K-10K,本科
销售总监,上海炫晟家电销售中心,15K-30K,大专
驻校科学家,上海包玉刚实验学校,10K-20K,博士
算法工程师,上海小持智能科技有限公司,10K-15K,硕士
上市公司+客户专员+底薪4800+周末双休,上海屿图信息科技中心,10K-15K,大专
售前工程师售前技术支持,上海迈外迪网络科技有限公司北京分公司,12K-24K,大专
算法工程师（机器学习） 心电信号处理,上海会坚商务咨询有限公司,7K-12K,硕士
项目管理,深圳市商汤科技有限公司,30K-50K,本科
医疗AI行业销售实习生（上海）,北京郁金香伙伴科技有限公司,4K-6K,大专
STEM教研经理,爱贝迪教育科技有限公司,15K-20K,本科
O2O 达人,上海喜士多便利连锁有限公司,5K-10K,大专
算法工程师（2020届校招）,上海爱数信息技术股份有限公司,10K-15K,硕士
装饰机电设计师,上海市室内装潢工程有限公司,6K-8K,学历不限
中证资本-期权交易员,中信期货有限公司,15K-30K,硕士
非标机械设计/设备开发/电气设计/上位机开发/机器视觉/图像处理,超睿电子(深圳)有限公司,9K-18K,大专
1111JH-房地产行业研究员（上海）,平安科技(深圳)有限公司,薪资面议,硕士
1111JJ-宏观经济研究员（上海）,平安科技(深圳)有限公司,薪资面议,硕士
AI Lab实习生 - 计算机视觉,北京字节跳动科技有限公司,6K-10K,本科
 2020届应届毕业生岗,兴业银行股份有限公司,薪资面议,硕士
数据产品平台岗,招商银行,薪资面议,本科
深度学习算法工程师-实习生,唯衣(上海)网络科技有限公司,3.6K-4K,本科
报关员,宁波易豹网络科技有限公司,10K-15K,大专
1121PJ-作曲/编曲-AI音乐项目,平安科技(深圳)有限公司,薪资面议,本科
资深研发工程师（大数据）,烽火通信科技股份有限公司,薪资面议,本科
金融公司 期货专员 底薪6K 月薪2万 福利好,敬悦商务（上海总部）,10K-15K,大专
数据挖掘工程师,上海慧向实业发展有限公司,25K-35K,本科
机电商务,上海荷福人工智能科技(集团)有限公司,10K-15K,大专
农业设备信息化集成解决方案工程师-03427,博彦科技股份有限公司,12K-15K,本科
头条实验室工程师 - 计算机视觉,北京字节跳动科技有限公司,25K-50K,本科
39218G-系统架构师,平安医疗健康管理股份有限公司,薪资面议,本科
农业设备信息化集成解决方案工程师-03428,博彦科技股份有限公司,10K-15K,本科
头条实验室算法工程师 - 自然语言理解,北京字节跳动科技有限公司,25K-50K,本科
产品专员,上海易推信息科技有限公司,8K-10K,本科
bi实施顾问(上海）,北京数钥科技有限公司,10K-15K,本科
安防销售代表,旭辉卓越健康信息科技有限公司,7K-10K,大专
python高级大数据开发工程师,阿基米德(上海)传媒有限公司,15K-20K,本科
大客户经理,上海挚纵星软件有限公司,8K-10K,大专
期货客户专员 底薪4800-6000 提成另算,敬悦商务（上海总部）,10K-15K,大专
4SW12机器学习算法工程师,中国科学院上海微系统与信息技术研究所,7K-14K,本科
代招：图数据库/Graphic database director,米聘(上海)网络科技有限公司,100K-150K,博士
软件工程师/项目经理,上海律桐智能信息科技有限公司,10K-15K,本科
HRBP（销售部门） (MJ001744),上海依图网络科技有限公司,25K-50K,本科
金融销售+底薪5800+周末双休,上海屿图信息科技中心,10K-15K,大专
图像处理算法与应用工程师,中国科学院上海微系统与信息技术研究所,10K-20K,本科
产品经理,旻投电力发展有限公司,10K-15K,本科
首席技术官或技术总监,上海古怡企业管理咨询有限公司,50K-90K,硕士
青浦区+金融期货+客户专员+底薪4800,上海屿图信息科技中心,10K-15K,大专
大客户销售经理,常州积奇网络科技有限公司,8K-16K,大专
JAVA开发工程师,美数信息科技(上海)有限公司,15K-25K,本科
期货开户专员 底薪5000+提成【网销+电销】,敬悦商务（上海总部）,10K-15K,大专
上海分公司副总经理,北京沃丰时代数据科技有限公司,30K-50K,本科
金融销售+期货产品+底薪5800+周末双休,上海屿图信息科技中心,10K-15K,大专
高级政府关系总监 医疗,北京青燕祥云科技有限公司,20K-30K,本科
人事行政综合岗(上海）,浙江清华长三角研究院,10K-15K,本科
风控模型开发,添正信息科技(上海)有限公司,15K-20K,本科
前端工程师,美数信息科技(上海)有限公司,10K-20K,本科
金融行业+客户专员+销售代表+底薪4800,上海屿图信息科技中心,10K-15K,大专
金融销售+期货+客户专员+底薪4800,上海屿图信息科技中心,10K-15K,大专
上市公司 期货专员 底薪6K 月薪2万 5险1金,敬悦商务（上海总部）,10K-15K,大专
金融销售+底薪5800+周末双休,上海屿图信息科技中心,10K-15K,大专
金融行业+销售代表+底薪5800+周末双休,上海屿图信息科技中心,10K-15K,大专
期货金融销售/底薪4800/周末双休,上海屿图信息科技中心,10K-15K,大专
期货专员 底薪5K+提成 餐补,敬悦商务（上海总部）,10K-15K,大专
期货客户专员 底薪4800-6000+五险一金,敬悦商务（上海总部）,10K-15K,大专
期货客户专员 月薪12000-18000+双休,敬悦商务（上海总部）,10K-15K,大专
无责底薪4.8K+岗位津贴1K+提成 聘客户专员,敬悦商务（上海总部）,10K-15K,大专
金融销售+底薪4800+周末双休,上海屿图信息科技中心,10K-15K,大专
期货客户专员 底薪4800-6000+提成+做五休二,敬悦商务（上海总部）,10K-15K,大专
金融行业+客户专员+底薪5800+周末双休,上海屿图信息科技中心,10K-15K,大专
上市公司 期货专员 月薪2万  福利好,敬悦商务（上海总部）,10K-15K,大专
金融销售+底薪4800+周末双休,上海屿图信息科技中心,10K-15K,大专
金融期货+客户专员+周末双休,上海屿图信息科技中心,10K-15K,大专
金融行业+客户专员+底薪4800+周末双休,上海屿图信息科技中心,10K-15K,大专
金融上市公司客户专员 底薪6K月薪2K5险1金,敬悦商务（上海总部）,10K-15K,大专
青浦区+金融销售+底薪4800+周末双休,上海屿图信息科技中心,10K-15K,大专
金融上市公司 客户专员 月薪2万工作餐,敬悦商务（上海总部）,10K-15K,大专
期货专员 底薪5K+提成 ,敬悦商务（上海总部）,10K-15K,大专
金融上市公司 客户专员 底薪6K 月薪2万,敬悦商务（上海总部）,10K-15K,大专
金融行业+销售代表+底薪5800+周末双休,上海屿图信息科技中心,10K-15K,大专
金融销售+底薪5800+周末双休,上海屿图信息科技中心,10K-15K,大专
上市公司 期货专员 底薪6K 月薪2万 5险1金,敬悦商务（上海总部）,10K-15K,大专
金融行业+课程CC+底薪6K+做五休二,上海屿图信息科技中心,10K-15K,大专
金融销售+期货+客户专员+底薪4800,上海屿图信息科技中心,10K-15K,大专
期货专员 底薪5K+提成 @虹桥世界中心,敬悦商务（上海总部）,10K-15K,大专
金融销售+底薪4800+周末双休,上海屿图信息科技中心,10K-15K,大专
期货专员 底薪5K+提成 @虹桥世界中心,敬悦商务（上海总部）,10K-15K,大专
期货金融+客户专员+底薪4800,上海屿图信息科技中心,10K-15K,大专
客户专员 底薪6000+五险一金月薪20K,敬悦商务（上海总部）,10K-15K,大专
金融上市公司 客户专员 底薪6K 月薪2万,敬悦商务（上海总部）,10K-15K,大专
JAVA+AI软件工程师实习生,上海栩溢信息科技有限公司,8K-10K,大专
高级产品经理,上海梅歌文化传播有限公司,10K-15K,本科
教研员,上海于斯网络科技有限公司,15K-20K,本科
安卓开发工程师,美数信息科技(上海)有限公司,15K-28K,本科
算法工程师,上海甜头菜电子商务有限公司,15K-20K,本科
电商运营总监,上海梅歌文化传播有限公司,10K-15K,本科
投行经理/投行总监,中泰信安基金管理有限公司,15K-30K,硕士
高级测试工程师,上海云思智慧信息技术有限公司,12K-16K,学历不限
渠道销售总监,上海梅歌文化传播有限公司,20K-30K,大专
金融行业+期货产品+销售代表+底薪5800,上海屿图信息科技中心,10K-15K,大专
人力资源经理,上海昌路实业发展有限公司,15K-20K,本科
人力资源总监,上海昌路实业发展有限公司,20K-30K,本科
产品经理,上海梅歌文化传播有限公司,8K-10K,本科
AI工程师（算法工程师）,上海檀楠信息科技有限公司,15K-20K,本科
JAVA和PHP软件开发工程师程序员,上海九牛网络科技有限公司,10K-15K,大专
商务管理（土建）,上海荷福人工智能科技(集团)有限公司,10K-15K,大专
销售经理,米聘(上海)网络科技有限公司,6K-8K,本科
社群负责人,青岛创江湖企业管理有限公司,8K-15K,本科
云服务及互联网软件工程师,泽朴医疗技术(苏州)有限公司,20K-30K,本科
销售主管,零犀(北京)科技有限公司,20K-40K,大专
APP开发经理,深圳帧观德芯科技有限公司,20K-30K,学历不限
金融销售+期货产品+底薪4800,上海屿图信息科技中心,10K-15K,大专
测试工程师,美数信息科技(上海)有限公司,12K-20K,本科
AI平台解决方案专家/经理,南京天数智芯科技有限公司,20K-40K,本科
APP运营专家,拉扎斯网络科技(上海)有限公司,20K-30K,本科
ai工程师,上海科技发展有限公司,10K-15K,硕士
产品应用工程师,上海新时达电气股份有限公司,10K-20K,本科
土建预算员,上海荷福人工智能科技(集团)有限公司,8K-12K,大专
AI Leader,上海科技发展有限公司,50K-70K,博士
销售,上海一勤信息技术有限公司,15K-30K,大专
高级硬件产品经理（语音产品） (MJ001748),上海依图网络科技有限公司,15K-30K,本科
期货客户专员 底薪4800-6000 提成另算,敬悦商务（上海总部）,10K-15K,大专
期货电话销售 底薪5K+提成  餐补,敬悦商务（上海总部）,10K-15K,大专
市场推广（自动化行业）,上海神弋智能科技有限公司,6K-8K,学历不限
媒介经理-消费者事业群-上海,科大讯飞股份有限公司,12K-22K,本科
高级平面设计师,上海梅歌文化传播有限公司,6K-8K,本科
金融销售+底薪4800+周末双休,上海屿图信息科技中心,10K-15K,大专
IT AI工程技术经理,百胜中国,20K-40K,本科
图像算法工程师[上海],视微影像(河南)科技有限公司,15K-30K,本科
上市公司+客户专员+底薪5800+周末双休,上海屿图信息科技中心,10K-15K,大专
电话销售代表精英业务员,上海九牛网络科技有限公司,6K-8K,大专
web前端开发工程师,六七八九科技发展有限公司,8K-10K,本科
强电工程师,上海荷福人工智能科技(集团)有限公司,10K-15K,大专
技术预研工程师,中兴通讯股份有限公司,薪资面议,硕士
销售总监,六七八九科技发展有限公司,30K-50K,硕士
软件开发工程师（计算机视觉产品） (MJ001787),上海依图网络科技有限公司,15K-30K,本科
AI&大数据架构师,上海挚纵星软件有限公司,10K-15K,本科
JAVA开发工程师,上海唯享科技有限公司,8K-12K,本科
经执委-数据产品研发中心-金融工程分析师岗,国金证券股份有限公司,15K-20K,硕士
 嵌入式软件资深工程师(算法移植) ,广州小鹏汽车科技有限公司,25K-35K,本科
眼科产品经理,任仕达企业管理(上海)有限公司深圳分公司,20K-30K,本科
算法Leader,上海瀚纳仕人才管理咨询有限公司,薪资面议,本科
客户联系中心-项目管理岗,太平金融科技服务(上海)有限公司,10K-15K,本科
AI工程师-机器视觉,红星美凯龙家居集团股份有限公司,20K-35K,本科
数据平台工程师,上海瀚纳仕人才管理咨询有限公司,薪资面议,本科
Node.js开发主管（RPA机器人）,上海洞识信息科技有限公司,20K-30K,大专
APP高级软件开发工程师,深圳帧观德芯科技有限公司,20K-30K,学历不限
高级工程师,旻投电力发展有限公司,5K-10K,本科
输入法产品经理(001756),上海基分文化传播有限公司,20K-35K,本科
数据分析工程师 （上海ZHYY-004） ,上海市住房保障和房屋管理局人才服务考核评价中心,10K-15K,硕士
产品运营总监,上海梅歌文化传播有限公司,10K-15K,本科
视觉算法工程师,上海夷睿企业管理咨询中心(有限合伙),20K-30K,本科
算法工程师,震坤行工业超市(上海)有限公司,18K-30K,本科
技术总监,上海捷办网络技术有限公司,18K-35K,本科
天猫淘宝美工/图片平面设计师,上海九牛网络科技有限公司,4K-6K,大专
计算机专业大学教师（大数据应用与技术方向）,上海东海职业技术学院,6K-8K,硕士
项目经理,华夏芯(北京)通用处理器技术有限公司,15K-25K,本科
健康医疗 – 解决方案经理 / 资深解决方案架构师,中电健康云科技有限公司,20K-30K,本科
行政人事,山东企联信息技术股份有限公司,4K-7K,大专
金融编辑/财经编辑,上海桥之队教育科技有限公司,4K-7K,大专
自动控制建模及算法工程师,中交疏浚技术装备国家工程研究中心有限公司,20K-25K,硕士
高级产品结构工程师,上海梅歌文化传播有限公司,15K-20K,本科
运营助理,上海梅歌文化传播有限公司,4K-6K,大专
招聘经理,上海昌路实业发展有限公司,20K-30K,本科
机械工程师,爱布(上海)人工智能科技有限公司,7K-9K,学历不限
猎头顾问/助理,上海昌路实业发展有限公司,8K-10K,大专
高级渠道经理,上海梅歌文化传播有限公司,10K-15K,本科
猎头顾问,上海昌路实业发展有限公司,10K-15K,大专
销售代表/销售顾问,上海继橙网络科技有限公司,8K-10K,大专
3D视觉架构师（上海）,北京高信达通信科技股份有限公司,18K-22K,本科
售前工程师（偏海外市场）,上海安维尔信息科技股份有限公司,15K-30K,本科
售前工程师,上海安维尔信息科技股份有限公司,15K-25K,本科
医学图像标注专家,视微影像(河南)科技有限公司,8K-10K,本科
乐高机器人教师/培训师/6-16岁机器人老师,泊思地(上海)教育培训有限公司,8K-10K,本科
资深客服经理 - 26年金融集团,相卫集团发展有限公司,15K-20K,本科
AI项目销售专员,上海曼帝思创新科技有限责任公司,6K-8K,大专
技术总监,上海元教教育科技有限公司,20K-35K,本科
文案项目助理,上海庆元豊投资管理有限公司,8K-16K,大专
战略合作伙伴,上海观谷科技有限公司,1K-2K,学历不限
产品运营专员/主管 ,重庆筑智建建筑科技有限公司,9K-14K,本科
图像算法工程师,上海创和亿电子科技发展有限公司,20K-30K,本科
量化策略研究员,上海倍享金融信息服务有限公司,20K-30K,硕士
量化策略员/程序员,上海大筝资产管理有限公司,15K-20K,本科
设计总监/首席设计师,上海梅歌文化传播有限公司,20K-30K,大专
图像处理软件工程师,泽朴医疗技术(苏州)有限公司,18K-30K,硕士
BD经理（上海）,上海安维尔信息科技股份有限公司,20K-35K,大专
品牌市场推广专家（医疗科技类）,深圳帧观德芯科技有限公司,15K-20K,学历不限
金融科技研究员（应届或实习）-YEX,上海美莱投资管理有限公司,6K-8K,本科
销售主管,深圳市加推科技有限公司,10K-15K,大专
工程师架构师,上海旭未国际贸易有限公司,60K-70K,学历不限
解决方案专家（公安行业）,郑州三友软件科技有限公司,20K-30K,本科
算法工程师,上海邮乐网络技术有限公司,15K-20K,本科
期权策略研究员,上海倍享金融信息服务有限公司,30K-50K,硕士
深度学习算法工程师,上海锋飞智能科技有限公司,20K-30K,本科
产品经理,江西鉴真防务技术有限公司,6K-10K,本科
分析师,上海意略明数字科技股份有限公司,10K-15K,学历不限
数据采集工程师,上海酷弈机器人有限公司,6K-8K,大专
